ZB_1	ZB_3	ZB_4	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_48	ZB_49	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_61	ZB_62	ZB_64
ZB_34	0.534205804970159	0.393554159598859	0.408571344760489	0.137693951500511	0.449277936414684	0.606976044903278	0.865038889847841	0.589607629486585	0.90916824500016	0.417199788549297	0.459792001553515	0.570797917273174	0.727964859341059	0.822661200536902	0.578059535204858	0.367199558985667	0.178837684842357	0.837749534107186	0.72573441360189	0.90215538527711	0.90102270757497	0.363299769103603	0.294247054927379	0.169931928482888	0.72573441360189	0.72573441360189	0.714916985296004	0.136084030793893	0.243694712433082	0.288346790780224	0	0.378820378997992	0.582970832915706	0.155720720105292	0.72573441360189	0.268537305706666	0.420759726567659	0.72573441360189	0.397378933151341	0.449277936414684	0.483159461879538	0.436468954461573	0.393554159598859	0.407338588845017	0.72573441360189	0.259404421314377	0.128905709363203	0.550570161716635	0.177535192345352	0.853585066644469	0.174287471806438	0.72573441360189	0.521990931574608	0.903843871705522
ZB_36	0.744272190972699	0.0659647929843896	0.530052369891334	0.42427099130609	0.0906905991523586	0.457310174628204	0.814779208750755	0.833045543355363	0.891571067641317	0.731053516046616	0.76701323897094	0.331271872490342	0.945241057616342	0.760157335381116	0.562254948570661	0.528656785614601	0.246216623629764	0.664571987971229	0.952431864737133	0.874794098164616	0.860285712610865	0.0726442901968242	0.364327919727885	0.480601514716799	0.952431864737133	0.952431864737133	0.618936520683975	0.245829519216318	0.328600962243532	0.318013444916998	0.378820378997992	0	0.429231319354479	0.223099658892699	0.952431864737133	0.361291380323255	0.0539829182078773	0.952431864737133	0.481381959589556	0.0906905991523586	0.786741901547962	0.119947711192267	0.0659647929843896	0.0367076809444812	0.952431864737133	0.288389211897001	0.281889433871181	0.798808786030911	0.244914131132759	0.795000908605964	0.216580487366414	0.952431864737133	0.712954333643989	0.895504452169223
ZB_37	0.877864244306539	0.388921663382244	0.410026042538378	0.678215614824004	0.372305312016503	0.0491948073288966	0.969277739148504	0.798571715534498	0.912851740994774	0.730275195331817	0.77908342399367	0.221176252849776	0.962845209151549	0.821739574990201	0.75866865643422	0.4111889139818	0.546076278653445	0.736646399267758	0.973373785230901	0.780636348697724	0.815912621264373	0.482194094714999	0.444116488447639	0.708814502253581	0.973373785230901	0.973373785230901	0.61646870366899	0.546256081421142	0.542613917233413	0.473541354643713	0.582970832915706	0.429231319354479	0	0.556569617313131	0.973373785230901	0.485465162364256	0.396661337695654	0.973373785230901	0.448042390344422	0.372305312016503	0.805861190782316	0.35143776352337	0.388921663382244	0.407481333179171	0.973373785230901	0.490782434064986	0.528872114965888	0.873402252123056	0.57838408955319	0.872386291985481	0.528232957023112	0.973373785230901	0.622737568314527	0.816921370470791
ZB_38	0.568055232968544	0.274347729063344	0.361833326502079	0.201171332413391	0.293557216309392	0.57838408955319	0.856101904098297	0.653514224948652	0.915761525464639	0.507953857153917	0.543913580078241	0.4804648896297	0.76152091046958	0.813666152045505	0.606237390643003	0.360489846478944	0.023116964737065	0.739405863037904	0.768443248215904	0.902727492155443	0.891455922469817	0.20757904899831	0.202296212297169	0.2575018558241	0.768443248215904	0.768443248215904	0.703951652935845	0.0227298603236193	0.167903123704908	0.15771089220736	0.155720720105292	0.223099658892699	0.556569617313131	0	0.768443248215904	0.138191721430556	0.265039006462367	0.768443248215904	0.314980029966436	0.293557216309392	0.563642242655263	0.316287076633011	0.274347729063344	0.251617868739725	0.768443248215904	0.129192682360335	0.0587897749784815	0.620555699770925	0.0218144722400594	0.840736135969287	0.0600649424580675	0.768443248215904	0.537906630415477	0.918817373246075
ZB_39	0.463920460536027	0.949757155420531	0.637153174240694	0.7101296420875	0.948675412179062	0.972460040550513	0.903448917973478	0.33169911015891	0.972025794974427	0.529400331349555	0.492296324403127	0.935074159450891	0.02902702186575	0.914095691175252	0.920983560179801	0.637915441202652	0.762963688153546	0.927991111728352	0	1	1	0.953186615701922	0.709720882169914	0.688138275360808	0	0	0.933153455134817	0.763057580106996	0.721718998856117	0.725086375162883	0.72573441360189	0.952431864737133	0.973373785230901	0.768443248215904	0	0.731312917800618	0.95026512078824	0	0.661970800978619	0.948675412179062	0.469341961070814	0.94733368601344	0.949757155420531	0.950979675212925	0	0.734089565976853	0.753979774519766	0.389747713579299	0.763279311324137	0.907595758493832	0.753646009981104	0	0.498896181972286	0.971744729276473
ZB_41	0.572686804131999	0.365938954701219	0.259502734694956	0.314663918173793	0.312878476100888	0.510777604565751	0.90267087381053	0.59795492377203	0.953195863820524	0.501955211545827	0.541744774344399	0.397156974132692	0.723280577060269	0.783787354347769	0.674049171812778	0.257943826459165	0.117797886276649	0.697619362168732	0.731312917800618	0.887129759294	0.874050783417444	0.345770770428866	0.163743927757957	0.349998594834612	0.731312917800618	0.731312917800618	0.65648003804793	0.160921581754175	0.231943718210772	0.114410110660942	0.268537305706666	0.361291380323255	0.485465162364256	0.138191721430556	0.731312917800618	0	0.333331748823501	0.731312917800618	0.205136470526065	0.312878476100888	0.563574610469452	0.337331216806789	0.365938954701219	0.342541850860457	0.731312917800618	0.141500493390521	0.145626656924187	0.605845613999192	0.160006193670615	0.815198034190292	0.198256663888623	0.731312917800618	0.463809548973499	0.905799667080614
ZB_43	0.732623706546901	0.119947711192267	0.508646103317967	0.466210338875758	0.0388023447472457	0.42634246694179	0.804209887100172	0.825440713847615	0.945553985849195	0.772992863616284	0.808952586540607	0.293111995141961	0.942746770076964	0.74647110582345	0.613762591658323	0.507186949725976	0.288155971199432	0.645431336828147	0.95026512078824	0.867649428065088	0.852313145208264	0.124151933284486	0.407893803132732	0.522540862286466	0.95026512078824	0.95026512078824	0.597191756205773	0.287768866785986	0.29801851888491	0.361579328321845	0.420759726567659	0.0539829182078773	0.396661337695654	0.265039006462367	0.95026512078824	0.333331748823501	0	0.95026512078824	0.457758740082702	0.0388023447472457	0.82868124911763	0.0697289660556939	0.119947711192267	0.0906905991523586	0.95026512078824	0.331955095301848	0.323828781440848	0.78964446115189	0.286853478702426	0.783302970591516	0.260146370771261	0.95026512078824	0.699879310685951	0.889541584563334
ZB_44	0.463920460536027	0.949757155420531	0.637153174240694	0.7101296420875	0.948675412179062	0.972460040550513	0.903448917973478	0.33169911015891	0.972025794974427	0.529400331349555	0.492296324403127	0.935074159450891	0.02902702186575	0.914095691175252	0.920983560179801	0.637915441202652	0.762963688153546	0.927991111728352	0	1	1	0.953186615701922	0.709720882169914	0.688138275360808	0	0	0.933153455134817	0.763057580106996	0.721718998856117	0.725086375162883	0.72573441360189	0.952431864737133	0.973373785230901	0.768443248215904	0	0.731312917800618	0.95026512078824	0	0.661970800978619	0.948675412179062	0.469341961070814	0.94733368601344	0.949757155420531	0.950979675212925	0	0.734089565976853	0.753979774519766	0.389747713579299	0.763279311324137	0.907595758493832	0.753646009981104	0	0.498896181972286	0.971744729276473
ZB_45	0.61699560166911	0.489881483431569	0.0683969790447825	0.462436529059781	0.440426726558113	0.430970691358503	0.958461608890211	0.494196096159983	0.9418136256852	0.499738791241961	0.506980568813571	0.292137225655231	0.651865493032656	0.854271085960657	0.750847698952176	0.0664357515157962	0.298769714176492	0.756627443935447	0.661970800978619	0.858000478672482	0.841546112115732	0.489610734255479	0.244377099656506	0.449917662708872	0.661970800978619	0.661970800978619	0.710009281715021	0.337709890290055	0.312272648975084	0.237203410321373	0.397378933151341	0.481381959589556	0.448042390344422	0.314980029966436	0.661970800978619	0.205136470526065	0.457758740082702	0.661970800978619	0	0.440426726558113	0.532793478843782	0.465902710428258	0.489881483431569	0.465549266523335	0.661970800978619	0.261510981741201	0.272192383993807	0.632190634472911	0.299703429877694	0.889864966016947	0.312024259512444	0.661970800978619	0.325430805233486	0.881488671417934
ZB_46	0.724077382471543	0.086412014921286	0.492940636006329	0.494728548722783	0	0.403184631253223	0.79630608561114	0.819861160737073	0.943479239817683	0.766328984562881	0.803344318549389	0.264575812274368	0.940916747486091	0.736236462093863	0.648787117775702	0.491434842529733	0.316674181046457	0.631117844249613	0.948675412179062	0.862306601340897	0.84635121196493	0.159176459401865	0.389817618065611	0.551059072133492	0.948675412179062	0.948675412179062	0.580930892212481	0.316287076633011	0.32899214530202	0.342089226254028	0.449277936414684	0.0906905991523586	0.372305312016503	0.293557216309392	0.948675412179062	0.312878476100888	0.0388023447472457	0.948675412179062	0.440426726558113	0	0.823652123365695	0.0321750902527076	0.086412014921286	0.056040017282403	0.948675412179062	0.361579328321845	0.352346991287874	0.820618087569001	0.315371688549451	0.774555183084064	0.289770603791258	0.948675412179062	0.690286355979787	0.885082516761217
ZB_48	0.503962524716738	0.775222487831572	0.502282032564192	0.453753007308758	0.823652123365695	0.799937574051189	0.939585361996787	0.270124485503527	0.825581753737094	0.113177160945179	0.043256413072783	0.781641087557176	0.477628807725895	0.832355528228251	0.567590293276334	0.50321231704999	0.55331627063491	0.884682938205564	0.469341961070814	0.921149065463585	0.922905882882477	0.743818351964021	0.522150776899709	0.412311315836283	0.469341961070814	0.469341961070814	0.890874356887681	0.553493205584655	0.608191167211345	0.546371416589437	0.483159461879538	0.786741901547962	0.805861190782316	0.563642242655263	0.469341961070814	0.563574610469452	0.82868124911763	0.469341961070814	0.532793478843782	0.823652123365695	0	0.819427243838983	0.775222487831572	0.780481630624845	0.469341961070814	0.56061662211836	0.536386509895002	0.503783702515786	0.553911047586236	0.93112889121356	0.5916966465972	0.469341961070814	0.418639883290315	0.88150823802681
ZB_49	0.716864219904776	0.0577953783780391	0.479685102058988	0.482976680895483	0.0321750902527076	0.383343657787636	0.78953433380626	0.815151975445084	0.941708820243758	0.760730777723376	0.798632911878498	0.296750902527076	0.939372194490857	0.727467711101786	0.638701250877455	0.478139944164803	0.339404041370076	0.618854451838086	0.94733368601344	0.857729019709716	0.878526302217638	0.187092047049874	0.374600255836265	0.540617369097992	0.94733368601344	0.94733368601344	0.566999047485829	0.300384923667679	0.312007749225331	0.366421443162262	0.436468954461573	0.119947711192267	0.35143776352337	0.316287076633011	0.94733368601344	0.337331216806789	0.0697289660556939	0.94733368601344	0.465902710428258	0.0321750902527076	0.819427243838983	0	0.0577953783780391	0.086412014921286	0.94733368601344	0.385190721966497	0.375076851611493	0.816077613968892	0.338101548873071	0.767060328117819	0.272595571490867	0.94733368601344	0.68218982919458	0.88126211458146
ZB_51	0.729892868564119	0	0.503627678285897	0.44006188603277	0.086412014921286	0.418983544415017	0.801698276619513	0.823657858970259	0.883913441865719	0.716526021715964	0.754428155871087	0.336160994103293	0.942162016309562	0.743218817858891	0.585714450108747	0.502153621682123	0.297464693800409	0.640882903011209	0.949757155420531	0.865951624847808	0.885333690340719	0.135584403962212	0.328584705788296	0.497702574235279	0.949757155420531	0.949757155420531	0.592024501374437	0.257470128804966	0.342705557439798	0.321525553459211	0.393554159598859	0.0659647929843896	0.388921663382244	0.274347729063344	0.949757155420531	0.365938954701219	0.119947711192267	0.949757155420531	0.489881483431569	0.086412014921286	0.775222487831572	0.0577953783780391	0	0.030371997638883	0.949757155420531	0.341624838561649	0.333137504041825	0.824284122292747	0.296162201303403	0.780523164593506	0.227976161635738	0.949757155420531	0.69681403901503	0.888124615597033
ZB_52	0.736465173874678	0.030371997638883	0.515705517285088	0.452789201153116	0.056040017282403	0.436630174832196	0.807721096093812	0.827948654195857	0.88743922253528	0.72315849182203	0.760173825808539	0.30578899646441	0.943569342674253	0.751017775316591	0.59727947468804	0.514267327746333	0.27473483347679	0.651790006633035	0.950979675212925	0.870022941781426	0.854961692701836	0.107668816314203	0.34492172836256	0.509119724563824	0.950979675212925	0.950979675212925	0.604415532255415	0.274347729063344	0.358225195263529	0.297193336550978	0.407338588845017	0.0367076809444812	0.407481333179171	0.251617868739725	0.950979675212925	0.342541850860457	0.0906905991523586	0.950979675212925	0.465549266523335	0.056040017282403	0.780481630624845	0.086412014921286	0.030371997638883	0	0.950979675212925	0.318013444916998	0.310407643718206	0.828433019050908	0.273432340979784	0.787189114520261	0.246204720386411	0.950979675212925	0.704191225581248	0.891522494507969
ZB_53	0.463920460536027	0.949757155420531	0.637153174240694	0.7101296420875	0.948675412179062	0.972460040550513	0.903448917973478	0.33169911015891	0.972025794974427	0.529400331349555	0.492296324403127	0.935074159450891	0.02902702186575	0.914095691175252	0.920983560179801	0.637915441202652	0.762963688153546	0.927991111728352	0	1	1	0.953186615701922	0.709720882169914	0.688138275360808	0	0	0.933153455134817	0.763057580106996	0.721718998856117	0.725086375162883	0.72573441360189	0.952431864737133	0.973373785230901	0.768443248215904	0	0.731312917800618	0.95026512078824	0	0.661970800978619	0.948675412179062	0.469341961070814	0.94733368601344	0.949757155420531	0.950979675212925	0	0.734089565976853	0.753979774519766	0.389747713579299	0.763279311324137	0.907595758493832	0.753646009981104	0	0.498896181972286	0.971744729276473
ZB_54	0.576887487065191	0.341624838561649	0.267155132288414	0.305531033781504	0.361579328321845	0.515833294109649	0.903617244280857	0.602109711261381	0.903263933560308	0.499295417960072	0.538892427122146	0.446424573045372	0.726140232518004	0.786021724691571	0.664545699390162	0.312363873226535	0.108585893903582	0.700744204046838	0.734089565976853	0.888296175429238	0.875352359435388	0.336771731358645	0.0839491451851619	0.340743238812542	0.734089565976853	0.734089565976853	0.660030019193456	0.151922542683954	0.231051986697007	0.0327491619206008	0.259404421314377	0.288389211897001	0.490782434064986	0.129192682360335	0.734089565976853	0.141500493390521	0.331955095301848	0.734089565976853	0.261510981741201	0.361579328321845	0.56061662211836	0.385190721966497	0.341624838561649	0.318013444916998	0.734089565976853	0	0.136371300902116	0.5642614703129	0.151007154600394	0.817107802375386	0.119031511819889	0.734089565976853	0.469350612673957	0.906773145896418
ZB_55	0.599736216376876	0.333137504041825	0.321972226254415	0.234081003508026	0.352346991287874	0.552049160497411	0.878558821452945	0.631872066579571	0.910499830647893	0.477219722262544	0.515425557652296	0.448013741713843	0.746625054434606	0.840340424734658	0.620328054032429	0.320544829922098	0.0819067397155466	0.76396500201407	0.753979774519766	0.896651666908598	0.884676053612038	0.266368823976792	0.211557016927559	0.211124014128804	0.753979774519766	0.753979774519766	0.727500960196348	0.0815196353021008	0.22669289868339	0.165701786433597	0.128905709363203	0.281889433871181	0.528872114965888	0.0587897749784815	0.753979774519766	0.145626656924187	0.323828781440848	0.753979774519766	0.272192383993807	0.352346991287874	0.536386509895002	0.375076851611493	0.333137504041825	0.310407643718206	0.753979774519766	0.136371300902116	0	0.596854889437267	0.0806042472185409	0.868181434954894	0.118854717436549	0.753979774519766	0.509043402525766	0.91374655247496
ZB_56	0.365527870536861	0.824284122292747	0.608627968666326	0.588536949951446	0.820618087569001	0.869504858861638	0.826260150145549	0.405850585058506	0.981116403810744	0.457462758754111	0.521111433546141	0.844834447162369	0.40068129847474	0.740783912263453	0.743747595228934	0.609345573656372	0.611576528067207	0.771211485328577	0.389747713579299	0.904135259631491	0.873803142571864	0.802001033572483	0.575264164567498	0.558762790099045	0.389747713579299	0.389747713579299	0.756787112239852	0.611730385669283	0.543990235946385	0.597010632233501	0.550570161716635	0.798808786030911	0.873402252123056	0.620555699770925	0.389747713579299	0.605845613999192	0.78964446115189	0.389747713579299	0.632190634472911	0.820618087569001	0.503783702515786	0.816077613968892	0.824284122292747	0.828433019050908	0.389747713579299	0.5642614703129	0.596854889437267	0	0.612093729194698	0.818421552077194	0.596307960657009	0.389747713579299	0.519145389559392	0.935169393384288
ZB_57	0.558422451801535	0.296162201303403	0.347601599709482	0.22298580465345	0.315371688549451	0.568981651760565	0.852892839018758	0.645787260986363	0.913882926965534	0.496980757860039	0.533742416976661	0.468878760085479	0.756202598829549	0.809510729134174	0.597456108087472	0.346228158797704	0.0449314369771244	0.733594364702103	0.763279311324137	0.90055822225533	0.889035285792103	0.189907304377785	0.224110684537228	0.279316328064159	0.763279311324137	0.763279311324137	0.697349491826863	0.0445443325636787	0.149346568027227	0.17952536444742	0.177535192345352	0.244914131132759	0.57838408955319	0.0218144722400594	0.763279311324137	0.160006193670615	0.286853478702426	0.763279311324137	0.299703429877694	0.315371688549451	0.553911047586236	0.338101548873071	0.296162201303403	0.273432340979784	0.763279311324137	0.151007154600394	0.0806042472185409	0.612093729194698	0	0.837184399573535	0.0818794146981269	0.763279311324137	0.527601506594844	0.917006923073342
ZB_58	0.809695402615026	0.780523164593506	0.882634470700096	0.800628256730101	0.774555183084064	0.866956259105284	0.583086779762031	0.917885505481121	0.963416761986003	0.937386226009942	0.933483830737779	0.859235561542347	0.909349750864793	0.508529874213837	0.793847712509188	0.882854995477765	0.836967315142446	0.450163906867278	0.907595758493832	0.886120503846078	0.979735239516283	0.799016086299347	0.800347113194298	0.834321372854914	0.907595758493832	0.907595758493832	0.462034273759345	0.837031893675322	0.808599372779964	0.810915441554158	0.853585066644469	0.795000908605964	0.872386291985481	0.840736135969287	0.907595758493832	0.815198034190292	0.783302970591516	0.907595758493832	0.889864966016947	0.774555183084064	0.93112889121356	0.767060328117819	0.780523164593506	0.787189114520261	0.907595758493832	0.817107802375386	0.868181434954894	0.818421552077194	0.837184399573535	0	0.830558651097437	0.907595758493832	0.844195010377399	0.938583088737888
ZB_59	0.540452541305296	0.227976161635738	0.321052376568632	0.220795198240349	0.289770603791258	0.551441445806483	0.846906342361549	0.631372644023451	0.910378409806677	0.534713031483587	0.571509124461759	0.483927126846784	0.746281312079074	0.801758806143709	0.635282494827297	0.31962304375212	0.0831819071951325	0.722753040360483	0.753646009981104	0.896511458888512	0.910857645672979	0.267643991456378	0.151320315906778	0.278435886442858	0.753646009981104	0.753646009981104	0.685033189592519	0.038203441012545	0.11472939580406	0.148655744839886	0.174287471806438	0.216580487366414	0.528232957023112	0.0600649424580675	0.753646009981104	0.198256663888623	0.260146370771261	0.753646009981104	0.312024259512444	0.289770603791258	0.5916966465972	0.272595571490867	0.227976161635738	0.246204720386411	0.753646009981104	0.119031511819889	0.118854717436549	0.596307960657009	0.0818794146981269	0.830558651097437	0	0.753646009981104	0.508377343863559	0.913629536314744
ZB_61	0.463920460536027	0.949757155420531	0.637153174240694	0.7101296420875	0.948675412179062	0.972460040550513	0.903448917973478	0.33169911015891	0.972025794974427	0.529400331349555	0.492296324403127	0.935074159450891	0.02902702186575	0.914095691175252	0.920983560179801	0.637915441202652	0.762963688153546	0.927991111728352	0	1	1	0.953186615701922	0.709720882169914	0.688138275360808	0	0	0.933153455134817	0.763057580106996	0.721718998856117	0.725086375162883	0.72573441360189	0.952431864737133	0.973373785230901	0.768443248215904	0	0.731312917800618	0.95026512078824	0	0.661970800978619	0.948675412179062	0.469341961070814	0.94733368601344	0.949757155420531	0.950979675212925	0	0.734089565976853	0.753979774519766	0.389747713579299	0.763279311324137	0.907595758493832	0.753646009981104	0	0.498896181972286	0.971744729276473
ZB_62	0.525023479469552	0.69681403901503	0.275904886960493	0.500906910386425	0.690286355979787	0.609790871119581	0.942299131983085	0.250182327084935	0.984018767573427	0.46388638379928	0.4381497606247	0.608210810426877	0.506292117375177	0.840073319755601	0.796806474124629	0.277426062682039	0.526971650746143	0.739338714290254	0.498896181972286	0.789495988804131	0.921157538551613	0.717508810972629	0.420720602424083	0.477934618106906	0.498896181972286	0.498896181972286	0.75728213320593	0.527159021007698	0.483491560337053	0.451383895019708	0.521990931574608	0.712954333643989	0.622737568314527	0.537906630415477	0.498896181972286	0.463809548973499	0.699879310685951	0.498896181972286	0.325430805233486	0.690286355979787	0.418639883290315	0.68218982919458	0.69681403901503	0.704191225581248	0.498896181972286	0.469350612673957	0.509043402525766	0.519145389559392	0.527601506594844	0.844195010377399	0.508377343863559	0.498896181972286	0	0.931831409665201
ZB_64	0.942186003717821	0.888124615597033	0.872787736926239	0.898372917688107	0.885082516761217	0.807448853939381	0.960303769774487	0.92982256208048	0.727963579057958	0.850490419916345	0.838871282061377	0.843739864479878	0.972373506676037	0.882889907384516	0.813790279468135	0.873054983870164	0.916896267185074	0.910609821597062	0.971744729276473	0.877670848370281	0.885768541549654	0.897551135351353	0.89822960852711	0.900475403059115	0.971744729276473	0.971744729276473	0.89878886983342	0.91692918522937	0.90243608759188	0.903616672704367	0.903843871705522	0.895504452169223	0.816921370470791	0.918817373246075	0.971744729276473	0.905799667080614	0.889541584563334	0.971744729276473	0.881488671417934	0.885082516761217	0.88150823802681	0.88126211458146	0.888124615597033	0.891522494507969	0.971744729276473	0.906773145896418	0.91374655247496	0.935169393384288	0.917006923073342	0.938583088737888	0.913629536314744	0.971744729276473	0.931831409665201	0
