ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_57	ZB_59	ZB_60	ZB_61	ZB_62	ZB_64
ZB_52	0.507511117626936	0.771904939075435	0.00961735815862777	0.252680447637199	0.771904939075435	0.416192583227981	0.280668803101367	0.270903582074965	0.776632445869784	0.771904939075435	0.766769757851983	0.543859994036443	0.657556828040951	0.235424913258076	0.267756438449885	0.658876693640902	0.647918432077212	0.235424913258076	0.365936640142783	0.591301584348743	0.866540746558478	0.327816058251478	0.771904939075435	0.0111713824952353	0.453006231649777	0.525594308519868	0.724893262163854	0.35327664565313	0.369856349619494	0.771904939075435	0.340736466400625	0.391106074373556	0.438375350140056	0.771904939075435	0.21298793910644	0.260582514782779	0.343294790453176	0.771904939075435	0.872491814494453	0.393441467600244	0.0140166426551154	0.866540746558478	0.246205346234667	0.0185940955675801	0.87165127302937	0.736996364301712	0.0350241900014661	0.771904939075435	0.206934238675472	0	0.838317939696037	0.401600149117839	0.445827170993593	0.318479292601289	0.287995014407103	0.838317939696037	0.771904939075435	0.353496554757367	0.730642274514406
ZB_53	0.880219835374423	0.890706336727373	0.836747885642104	0.815206659999873	0.890706336727373	0.892058634493604	0.882447619284488	0.810710650625049	0.895079684923979	0.890706336727373	0.891800602996849	0.881019365316317	0.942117390249818	0.819271404365594	0.811502676854306	0.800584252672097	0.932276418534477	0.819271404365594	0.897483329615032	0.919381355073361	0.709983189192474	0.795144822132155	0.890706336727373	0.836491321709564	0.88596412617879	0.878006061902198	0.929560905540087	0.787320763569188	0.897079912773787	0.890706336727373	0.892304236868831	0.876607901420585	0.889477200601303	0.890706336727373	0.870994533303179	0.813283562878105	0.893822548708123	0.890706336727373	0.680792723705916	0.886386509866579	0.84058417935906	0.709983189192474	0.816753199176362	0.839851105334747	0.68201199200533	0.803204872738953	0.832449623473765	0.890706336727373	0.871775493752519	0.838317939696037	0	0.862878291791348	0.886859491696988	0.889810327887962	0.883650187439777	0	0.890706336727373	0.787250581152332	0.910636943470175
ZB_54	0.582322759260948	0.619826741466881	0.408654569959925	0.366202203231074	0.619826741466881	0.302623261694058	0.221041311457557	0.381657148067407	0.627762700202592	0.619826741466881	0.614653970930982	0.261868543617056	0.398713234667694	0.351567874934724	0.378988072048474	0.505971133988421	0.305872753748795	0.351567874934724	0.252367318608859	0.437901377713753	0.923655207360137	0.429924320919091	0.619826741466881	0.409794461132579	0.176311716479119	0.348881715025807	0.40820202246771	0.451517311693371	0.256287028085571	0.619826741466881	0.221918936179179	0.100127177589891	0.316658674953139	0.619826741466881	0.297024418449495	0.372903904974263	0.286845269081084	0.619826741466881	0.922265799773468	0.2411309530186	0.407775566458424	0.923655207360137	0.36071070365796	0.411145759056062	0.93215671248623	0.54887692422207	0.385821557207872	0.619826741466881	0.300761296075088	0.401600149117839	0.862878291791348	0	0.236172434761917	0.260859651489168	0.228677337826453	0.862878291791348	0.619826741466881	0.451703815452458	0.586496098322999
ZB_55	0.655370284244795	0.616146417530709	0.451980651556036	0.490867564435348	0.616146417530709	0.0903806912383625	0.198506375685127	0.50892043190827	0.597471479769102	0.616146417530709	0.611615325691462	0.235974013059763	0.235760988443554	0.484407814325363	0.51374639159321	0.516414521379914	0.35619209629213	0.484407814325363	0.093899506705337	0.456788772467376	0.906214341099708	0.529624791398791	0.616146417530709	0.446831620384613	0.124339552779432	0.132080599191357	0.369012119388285	0.552746885817865	0.0903338797933199	0.616146417530709	0.117644104296289	0.147446659440023	0.0972264200690662	0.616146417530709	0.275337227460826	0.482576669493612	0.128377457177561	0.616146417530709	0.91077339753235	0.256507936507937	0.450822364343968	0.906214341099708	0.486377591476845	0.44920100193301	0.943657396665451	0.425084808360463	0.452560024512049	0.616146417530709	0.278876489514382	0.445827170993593	0.886859491696988	0.236172434761917	0	0.163533997669864	0.205759294226707	0.886859491696988	0.616146417530709	0.547595272617843	0.54187768215103
ZB_57	0.664358628499109	0.626157765898986	0.325033721336864	0.490686250020816	0.626157765898986	0.119890434049726	0.0626334282526519	0.503105693493864	0.607969892258247	0.626157765898986	0.621744850210654	0.326702362360874	0.361254678862696	0.478926246024213	0.500960849944214	0.529026993722003	0.416986209864411	0.478926246024213	0.0696344909645274	0.470956353765966	0.898063312850744	0.541892724517493	0.626157765898986	0.326092821102063	0.170648347834709	0.229292159341613	0.497896061079299	0.559244642054254	0.0735542004412384	0.626157765898986	0.049138999685274	0.174640794907862	0.142073200961801	0.626157765898986	0.14585269187857	0.496071672411783	0.036411949897465	0.626157765898986	0.913100531215134	0.228738334264665	0.308790861101397	0.898063312850744	0.486273334332484	0.311954838387371	0.912527684801252	0.548703552217347	0.342349003347155	0.626157765898986	0.140650447119948	0.318479292601289	0.889810327887962	0.260859651489168	0.163533997669864	0	0.0529449967527602	0.889810327887962	0.626157765898986	0.559394514662537	0.528840485587251
ZB_59	0.645594637745377	0.605258160487836	0.294885215826457	0.462213125707735	0.605258160487836	0.161943987332912	0.0102300621048115	0.475326876683617	0.655249339442791	0.605258160487836	0.600598541275434	0.29181862328122	0.404258032806264	0.449795680093403	0.473062125911703	0.502697304102575	0.385620251451004	0.449795680093403	0.118892689819291	0.441380231961119	0.892364554540403	0.516282292040315	0.605258160487836	0.28841812081953	0.212901640313193	0.271776223080106	0.471881915451829	0.534604266452852	0.115425414433387	0.605258160487836	0.0924425297548989	0.138207245155855	0.184214046406585	0.605258160487836	0.106525034748602	0.467899619493737	0.0874291160811422	0.605258160487836	0.90824242680002	0.27979138164698	0.277810260378191	0.892364554540403	0.457553506495333	0.281136323055216	0.907637555475844	0.59244454260677	0.313087531466303	0.605258160487836	0.101056287483851	0.287995014407103	0.883650187439777	0.228677337826453	0.205759294226707	0.0529449967527602	0	0.883650187439777	0.605258160487836	0.534762517671386	0.57578514331583
ZB_60	0.880219835374423	0.890706336727373	0.836747885642104	0.815206659999873	0.890706336727373	0.892058634493604	0.882447619284488	0.810710650625049	0.895079684923979	0.890706336727373	0.891800602996849	0.881019365316317	0.942117390249818	0.819271404365594	0.811502676854306	0.800584252672097	0.932276418534477	0.819271404365594	0.897483329615032	0.919381355073361	0.709983189192474	0.795144822132155	0.890706336727373	0.836491321709564	0.88596412617879	0.878006061902198	0.929560905540087	0.787320763569188	0.897079912773787	0.890706336727373	0.892304236868831	0.876607901420585	0.889477200601303	0.890706336727373	0.870994533303179	0.813283562878105	0.893822548708123	0.890706336727373	0.680792723705916	0.886386509866579	0.84058417935906	0.709983189192474	0.816753199176362	0.839851105334747	0.68201199200533	0.803204872738953	0.832449623473765	0.890706336727373	0.871775493752519	0.838317939696037	0	0.862878291791348	0.886859491696988	0.889810327887962	0.883650187439777	0	0.890706336727373	0.787250581152332	0.910636943470175
ZB_61	0.618257530550295	0	0.77015184178461	0.714741321649105	0	0.633785631090767	0.601178188588341	0.70949064361836	0.187602459016393	0	0.0116665052433237	0.531841594895001	0.509006447549144	0.719541193906094	0.71041120290504	0.206234265833168	0.417398931835758	0.719541193906094	0.652190079571652	0.293362207896857	0.843934611960832	0.691771890040483	0	0.76986603476996	0.613108696851045	0.586109246981954	0.391662511652106	0.683125777325516	0.650821400907725	0	0.634618890133069	0.581365685919837	0.625027559712711	0	0.562321123597258	0.712487970259061	0.639770090596628	0	0.838016043005334	0.553302239696917	0.774447846765262	0.843934611960832	0.716561598512832	0.773623660008539	0.860114883881693	0.332330075720174	0.765388249082146	0	0.564970700399963	0.771904939075435	0.890706336727373	0.619826741466881	0.616146417530709	0.626157765898986	0.605258160487836	0.890706336727373	0	0.683048985394856	0.206548477394181
ZB_62	0.238226979303672	0.683048985394856	0.347218521479113	0.134903612251838	0.683048985394856	0.579286475145778	0.529953917050691	0.113281276182178	0.692104065414938	0.683048985394856	0.685294605187875	0.463309061321592	0.612586014684965	0.154427790738551	0.120403989260708	0.525989832407048	0.5504654679436	0.154427790738551	0.59007585335019	0.453642524804011	0.865718304367201	0.0675394057448957	0.683048985394856	0.346192622464714	0.544015055423813	0.610421767864092	0.639430365340926	0.0352584805220839	0.588462746879112	0.683048985394856	0.569366683159293	0.50660316489451	0.569303484895692	0.683048985394856	0.484157497017102	0.128923078953098	0.575437819519193	0.683048985394856	0.861359731418178	0.473527960395409	0.362558362524634	0.865718304367201	0.142334796335795	0.359627085662838	0.879923707261938	0.675813035007449	0.330031448929673	0.683048985394856	0.487280252999721	0.353496554757367	0.787250581152332	0.451703815452458	0.547595272617843	0.559394514662537	0.534762517671386	0.787250581152332	0.683048985394856	0	0.726143279915127
ZB_64	0.679080875937882	0.206548477394181	0.728683946092919	0.705514026910562	0.206548477394181	0.568667546384901	0.571617226367109	0.722197554853146	0.167946107953742	0.206548477394181	0.197182401673877	0.582697919958362	0.469957871149386	0.702572879377771	0.662901337984532	0.342163251910544	0.494120881349516	0.702572879377771	0.561649438536477	0.397870342708378	0.87378100661038	0.715095556067235	0.206548477394181	0.728364833376484	0.512394529311201	0.513822063441759	0.474828760714152	0.718300035575861	0.559924470312291	0.206548477394181	0.539504179578657	0.551437433026478	0.558570400889412	0.206548477394181	0.532132765756527	0.695751922237368	0.545996322219762	0.206548477394181	0.869937615916372	0.437019468012289	0.733485747464301	0.87378100661038	0.699687802304107	0.736933209950465	0.887231812331657	0.305554795382771	0.723370836456501	0.206548477394181	0.534813097822898	0.730642274514406	0.910636943470175	0.586496098322999	0.54187768215103	0.528840485587251	0.57578514331583	0.910636943470175	0.206548477394181	0.726143279915127	0
