ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_17	ZB_18	ZB_19	ZB_20	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_48	ZB_49	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_62	ZB_64
ZB_35	0.760514631496122	0.84637118135264	0.712942599696907	0.649252892030848	0.623401779401367	0.723661674636559	0.708609050531746	0.662587567958145	0.705048043477344	0.314390251562451	0.430292141941097	0.67460366119284	0.695710352998571	0.634437141541424	0.65968925124533	0.696951187770046	0.769421083199568	0.695723840807388	0.573104018068843	0.723924757307763	0.69716558753455	0.68595534712432	0.73072496508557	0.640889585299407	0.56401781434734	0.766133408784144	0.469863279827096	0.784118806104462	0.729399405634388	0.74846783386505	0	0.708609050531746	0.643970220087578	0.751399671129672	0.712814937012597	0.741601960134463	0.699993472293321	0.536517271395512	0.662002469508537	0.69696591118098	0.456575628893535	0.663499881537543	0.708609050531746	0.708609050531746	0.589126297984307	0.6797723729045	0.753179490694054	0.712814937012597	0.781929425867193	0.312067688720122	0.766426468578523	0.637522156220553	0.821682064206603
ZB_36	0.626307032406771	0.774023420950057	0.0155635598030818	0.20559104716887	0.699222449371844	0.540623900262032	0	0.171742712751867	0.742475198222699	0.602152679491884	0.554199040415549	0.622827568679097	0.268537340771475	0.416676210846935	0.573511340033864	0.343327454438566	0.345683162068351	0.586444409498349	0.332414251017805	0.526455941709913	0.070084182207865	0.0755429749611225	0.519168222644123	0.663299925262113	0.347311771592319	0.369464611244209	0.508788319973269	0.314558022257568	0.188728957688715	0.459956649309953	0.708609050531746	0	0.21829922354212	0.304441922651771	0.879817996391308	0.125282478936897	0.0300746099142073	0.703407681555997	0.22743432846284	0.0402369345284898	0.77283381504018	0.0451091689942037	0	0	0.803258910115614	0.214209527091869	0.411972990024413	0.879817996391308	0.260413220577289	0.603655361604725	0.337185304602214	0.388514944692869	0.809959637259527
ZB_37	0.629198491800552	0.741902995615274	0.202735663739039	0.130387456680246	0.628609524138288	0.527685037815696	0.21829922354212	0.0551734541199685	0.738877085096705	0.508750884581528	0.483686922457701	0.600427897025651	0.230646381440699	0.298542352187961	0.598627704508232	0.256668640519996	0.470089222424966	0.500715191174455	0.175686521566529	0.481764890696828	0.156761791792047	0.198167256039559	0.524045566427505	0.627228681391967	0.21845827710828	0.508470839164301	0.534480911122677	0.434072054899929	0.250440683228809	0.471351630853688	0.643970220087578	0.21829922354212	0	0.437792739688088	0.855075150983093	0.309227766597151	0.194449663739528	0.649828005259453	0.144942372591073	0.186058424229398	0.735379859995758	0.253036683464991	0.21829922354212	0.21829922354212	0.767717450493406	0.300204914846842	0.498567281492841	0.855075150983093	0.401031759159706	0.530710585350695	0.463207072988254	0.262623548821651	0.817140423983861
ZB_38	0.65436276502226	0.839157465061241	0.29335366018054	0.419566058807142	0.787814540801862	0.290156728125631	0.304441922651771	0.404623540743972	0.522952410377222	0.719336046801157	0.63329306482448	0.354974871599159	0.370174722795565	0.453469248699139	0.577653376601413	0.379539439676221	0.072491505348315	0.708254546619958	0.529047336125691	0.665935295872357	0.332196892639443	0.34783584094904	0.268916439034024	0.389800729524636	0.539556887910441	0.107168546340404	0.65097162294101	0.102388558170336	0.278109801484351	0.210299276827182	0.751399671129672	0.304441922651771	0.437792739688088	0	0.849965724657971	0.247854365669851	0.325535111605666	0.598773328956388	0.439681538288088	0.332662580055343	0.58370964843984	0.271309488503648	0.304441922651771	0.304441922651771	0.684473752812026	0.233985867612421	0.157914622889102	0.849965724657971	0.187785536912291	0.720396123570437	0.060445605672103	0.480737291796669	0.865934802813395
ZB_39	0.567662769756723	0.808837890625	0.881500252166622	0.857073017815959	0.677044245250403	0.805930148116685	0.879817996391308	0.862135125503508	0.656715043286896	0.738334039326073	0.817208611942364	0.771477158687185	0.741018533417199	0.851480579512316	0.815163726744046	0.875307263297379	0.838066557825369	0.746130544010712	0.828680447142289	0.772066394091426	0.875390026386769	0.871072315844044	0.810890631717523	0.785266663442339	0.825349993159743	0.835757654469301	0.791533763703067	0.84446268335527	0.804436194311603	0.823351284475297	0.712814937012597	0.879817996391308	0.855075150983093	0.849965724657971	0	0.781704467692915	0.876482331352054	0.595056208044097	0.861912436497893	0.875312946630594	0.824384182241705	0.884708588079821	0.879817996391308	0.879817996391308	0.491903487562867	0.889761989056505	0.851017575985638	0	0.816963547266562	0.737563041333187	0.835963467654328	0.68855025617345	0.769049257693442
ZB_41	0.540736113435834	0.799965796374416	0.137266362215789	0.297997823324477	0.734697211622043	0.45044609640358	0.125282478936897	0.268086775176171	0.664354671471858	0.649076191826594	0.601765148768857	0.530108448811234	0.189435877557448	0.478448586025761	0.618675309004157	0.410017464606303	0.258191679585854	0.635220610447016	0.411151662361521	0.58230739354783	0.185259772509782	0.191655817837931	0.428929166320115	0.597527459795152	0.424292116960218	0.28249178300776	0.565477303574122	0.256895509877879	0.114709855567524	0.374189976441792	0.741601960134463	0.125282478936897	0.309227766597151	0.247854365669851	0.781704467692915	0	0.151706541229643	0.6181190184932	0.314938044295517	0.160635331974159	0.793398949510245	0.160141624853334	0.125282478936897	0.125282478936897	0.716383170689856	0.294421619891154	0.352345349874904	0.781704467692915	0.161519932180961	0.650401642325642	0.248557537517922	0.299098693660648	0.832373666072783
ZB_43	0.631791380689322	0.782657261651118	0.045170101727335	0.181353763032974	0.689896198509092	0.559914284881727	0.0300746099142073	0.20134925467612	0.736688607542056	0.589816572929465	0.558670767669721	0.642711582449574	0.248527462467379	0.400711712084159	0.600150436917096	0.32619667589188	0.365361485729442	0.573621234448692	0.311714327920475	0.511772695992419	0.0417126063111322	0.0468782088928442	0.538458607263818	0.667959691964158	0.327073777963531	0.389026280737006	0.493938829777892	0.299553599816861	0.214912240669581	0.479247033929648	0.699993472293321	0.0300746099142073	0.194449663739528	0.325535111605666	0.876482331352054	0.151706541229643	0	0.696051277765129	0.226700884643325	0.0104774292106979	0.76763147600661	0.0738271382473563	0.0300746099142073	0.0300746099142073	0.798379124600473	0.239778713340484	0.431645286055209	0.876482331352054	0.282656004466132	0.591365848913165	0.357119198011706	0.371543108146896	0.804067029605583
ZB_44	0.671997898352402	0.896495657576438	0.707133792276099	0.65407096888469	0.756302961557892	0.553967607648581	0.703407681555997	0.664886163232233	0.423576217003098	0.424553936814536	0.669943719360313	0.522172668493685	0.555407338669141	0.44791989824409	0.559717358164064	0.693469863479542	0.600108841297498	0.788788652341653	0.595088632672572	0.802773277790635	0.693651508329581	0.684209580730742	0.565118708700081	0.518588714134315	0.588351015246259	0.594407054032367	0.57608349162682	0.584056912074548	0.635452608077938	0.593186671422917	0.536517271395512	0.703407681555997	0.649828005259453	0.598773328956388	0.595056208044097	0.6181190184932	0.696051277765129	0	0.664408430042927	0.693482336186476	0.474117786507722	0.714270232486311	0.703407681555997	0.703407681555997	0.203017965989273	0.590220510562113	0.601586224914133	0.595056208044097	0.674429469392378	0.423200612557427	0.594915305273935	0.4779124367643	0.885847300718739
ZB_45	0.571000940687716	0.691418232019376	0.212332128228496	0.0947138748388377	0.648458336907198	0.523541091578285	0.22743432846284	0.12852157045432	0.728004533868676	0.535005493540495	0.438483036887597	0.568747500548267	0.187567535433153	0.331120868043601	0.584192231109311	0.224996839260148	0.440169298522411	0.516646040362206	0.219741619797985	0.473841758488688	0.191466555300341	0.231000579975898	0.526207575995545	0.594351605976248	0.237153488296104	0.479031016995676	0.533479233321484	0.449926617224717	0.258147073341738	0.468324525365997	0.662002469508537	0.22743432846284	0.144942372591073	0.439681538288088	0.861912436497893	0.314938044295517	0.226700884643325	0.664408430042927	0	0.218991065367499	0.745472564308096	0.260792073515461	0.22743432846284	0.22743432846284	0.777389206922996	0.306284552328906	0.447155089847398	0.861912436497893	0.367212699528575	0.536761792732189	0.432898567844958	0.297411601821505	0.799369216817675
ZB_46	0.628441830637845	0.780456207557026	0.0551742643947447	0.172826106424516	0.686612705313482	0.557026855676965	0.0402369345284898	0.193278683397563	0.734674064894986	0.585473399820129	0.554563434913685	0.640294764853385	0.241516274443749	0.39511788024202	0.596518517824402	0.3202042907167	0.372010865837095	0.569106579134215	0.304426505874942	0.506603165587076	0.0520219943064384	0.0573556381035421	0.535430406050255	0.665640074568063	0.31994858742868	0.395636242959299	0.488716094160903	0.306950361825789	0.223759671172528	0.475830341973868	0.69696591118098	0.0402369345284898	0.186058424229398	0.332662580055343	0.875312946630594	0.160635331974159	0.0104774292106979	0.693482336186476	0.218991065367499	0	0.765819305251245	0.0835310488432391	0.0402369345284898	0.0402369345284898	0.796675046866144	0.248418638231371	0.427841955081001	0.875312946630594	0.290171925399057	0.587039080108214	0.363854936105456	0.365593288210417	0.801992419194512
ZB_48	0.828548532035033	0.9011467648606	0.775476253532208	0.738309298617854	0.768104308390023	0.491487058630092	0.77283381504018	0.745804502173071	0.42609900592429	0.588274678435366	0.549343223984028	0.401211362411624	0.765070192147304	0.5666887578918	0.578271267779058	0.584241145181188	0.57569271998061	0.797710980646591	0.698134992654049	0.810575020930732	0.76593856966331	0.759297645956227	0.504484801875632	0.339171311052154	0.693619917757849	0.569642799163238	0.649927838357922	0.57466049924473	0.785671332601903	0.537134917922789	0.456575628893535	0.77283381504018	0.735379859995758	0.58370964843984	0.824384182241705	0.793398949510245	0.76763147600661	0.474117786507722	0.745472564308096	0.765819305251245	0	0.737667047349485	0.77283381504018	0.77283381504018	0.510000733662259	0.62024806945283	0.545805226211339	0.824384182241705	0.690986751544586	0.58743822581712	0.608203444707241	0.731834276641679	0.891478598322977
ZB_49	0.641117883854776	0.783923669515448	0.0593102496079843	0.240893236948425	0.712790274732792	0.510323247311876	0.0451091689942037	0.208549065243904	0.751068194104013	0.620099241506575	0.51200104886264	0.591594464083547	0.297902986781184	0.440104344622479	0.590640477513318	0.368544700966146	0.314773148211664	0.605099558518785	0.362528489386765	0.547817120661521	0.11140806779817	0.11724446313148	0.488867569693967	0.631429049697158	0.376753995188088	0.338737833623523	0.53043138149639	0.336870799409539	0.220776678034255	0.429655996359797	0.663499881537543	0.0451091689942037	0.253036683464991	0.271309488503648	0.884708588079821	0.160141624853334	0.0738271382473563	0.714270232486311	0.260792073515461	0.0835310488432391	0.737667047349485	0	0.0451091689942037	0.0451091689942037	0.810464457852543	0.174046354920271	0.381072444155915	0.884708588079821	0.28538071573059	0.621534138878044	0.305873850836292	0.413398235363177	0.818532200098107
ZB_51	0.626307032406771	0.774023420950057	0.0155635598030818	0.20559104716887	0.699222449371844	0.540623900262032	0	0.171742712751867	0.742475198222699	0.602152679491884	0.554199040415549	0.622827568679097	0.268537340771475	0.416676210846935	0.573511340033864	0.343327454438566	0.345683162068351	0.586444409498349	0.332414251017805	0.526455941709913	0.070084182207865	0.0755429749611225	0.519168222644123	0.663299925262113	0.347311771592319	0.369464611244209	0.508788319973269	0.314558022257568	0.188728957688715	0.459956649309953	0.708609050531746	0	0.21829922354212	0.304441922651771	0.879817996391308	0.125282478936897	0.0300746099142073	0.703407681555997	0.22743432846284	0.0402369345284898	0.77283381504018	0.0451091689942037	0	0	0.803258910115614	0.214209527091869	0.411972990024413	0.879817996391308	0.260413220577289	0.603655361604725	0.337185304602214	0.388514944692869	0.809959637259527
ZB_52	0.626307032406771	0.774023420950057	0.0155635598030818	0.20559104716887	0.699222449371844	0.540623900262032	0	0.171742712751867	0.742475198222699	0.602152679491884	0.554199040415549	0.622827568679097	0.268537340771475	0.416676210846935	0.573511340033864	0.343327454438566	0.345683162068351	0.586444409498349	0.332414251017805	0.526455941709913	0.070084182207865	0.0755429749611225	0.519168222644123	0.663299925262113	0.347311771592319	0.369464611244209	0.508788319973269	0.314558022257568	0.188728957688715	0.459956649309953	0.708609050531746	0	0.21829922354212	0.304441922651771	0.879817996391308	0.125282478936897	0.0300746099142073	0.703407681555997	0.22743432846284	0.0402369345284898	0.77283381504018	0.0451091689942037	0	0	0.803258910115614	0.214209527091869	0.411972990024413	0.879817996391308	0.260413220577289	0.603655361604725	0.337185304602214	0.388514944692869	0.809959637259527
ZB_53	0.618950226161898	0.877299652113956	0.805730582638856	0.770531971423511	0.706666590177665	0.618045298220133	0.803258910115614	0.777706105718053	0.324370570727782	0.618284498281224	0.716114711456131	0.550237335389917	0.669808220237405	0.585604485946516	0.484274028136387	0.796666773240014	0.681293930954374	0.752489241924788	0.731406719727249	0.771477732341177	0.796787265253954	0.790524071600961	0.627808174916619	0.548409830515501	0.726937399002319	0.676749708942313	0.682910135888533	0.672900704144292	0.735538867464989	0.652332359697982	0.589126297984307	0.803258910115614	0.767717450493406	0.684473752812026	0.491903487562867	0.716383170689856	0.798379124600473	0.203017965989273	0.777389206922996	0.796675046866144	0.510000733662259	0.810464457852543	0.803258910115614	0.803258910115614	0	0.692416405456205	0.686685825361862	0.491903487562867	0.758204031938388	0.617386786261212	0.677154776050606	0.612254009815013	0.862044258598008
ZB_54	0.695911801482507	0.794086126116109	0.224631414155924	0.28871848928939	0.726679178535476	0.398371551149362	0.214209527091869	0.258124298423182	0.656107862248213	0.638470503428061	0.534145869030768	0.480300826494525	0.377964022330967	0.284371913712564	0.491246452201407	0.404166565155366	0.279953079339818	0.62419617594101	0.393355372005805	0.589309763782487	0.27109272620133	0.232156477486988	0.375820173258288	0.519885806004378	0.406892960009654	0.295710076067341	0.59044488328278	0.291263311038328	0.264520955169758	0.355354488285585	0.6797723729045	0.214209527091869	0.300204914846842	0.233985867612421	0.889761989056505	0.294421619891154	0.239778713340484	0.590220510562113	0.306284552328906	0.248418638231371	0.62024806945283	0.174046354920271	0.214209527091869	0.214209527091869	0.692416405456205	0	0.295462149235445	0.889761989056505	0.395247110903794	0.639836011952963	0.270601560708503	0.439109898365384	0.843398625666339
ZB_55	0.662698570317082	0.815077981965753	0.417991728357074	0.463059618675316	0.78933365315893	0.186137206804527	0.411972990024413	0.47312116725593	0.526296867097937	0.721345421435495	0.566759513995633	0.277982440792202	0.443039188380917	0.448418331881064	0.605193805123496	0.354774931848612	0.122968226107449	0.715862563122697	0.532419056383947	0.668326985774288	0.453847580951691	0.445646802359146	0.15609679136074	0.312689080566679	0.542853366490763	0.108506003959843	0.6299209900234	0.163252131882673	0.335208268580415	0.164338051038296	0.753179490694054	0.411972990024413	0.498567281492841	0.157914622889102	0.851017575985638	0.352345349874904	0.431645286055209	0.601586224914133	0.447155089847398	0.427841955081001	0.545805226211339	0.381072444155915	0.411972990024413	0.411972990024413	0.686685825361862	0.295462149235445	0	0.851017575985638	0.234854755210772	0.734051712638577	0.1354101714623	0.475754823029742	0.866894623992794
ZB_56	0.567662769756723	0.808837890625	0.881500252166622	0.857073017815959	0.677044245250403	0.805930148116685	0.879817996391308	0.862135125503508	0.656715043286896	0.738334039326073	0.817208611942364	0.771477158687185	0.741018533417199	0.851480579512316	0.815163726744046	0.875307263297379	0.838066557825369	0.746130544010712	0.828680447142289	0.772066394091426	0.875390026386769	0.871072315844044	0.810890631717523	0.785266663442339	0.825349993159743	0.835757654469301	0.791533763703067	0.84446268335527	0.804436194311603	0.823351284475297	0.712814937012597	0.879817996391308	0.855075150983093	0.849965724657971	0	0.781704467692915	0.876482331352054	0.595056208044097	0.861912436497893	0.875312946630594	0.824384182241705	0.884708588079821	0.879817996391308	0.879817996391308	0.491903487562867	0.889761989056505	0.851017575985638	0	0.816963547266562	0.737563041333187	0.835963467654328	0.68855025617345	0.769049257693442
ZB_57	0.576634997105285	0.804733376064842	0.248720639318501	0.391484368538582	0.777548900008271	0.331694230372371	0.260413220577289	0.366054813497643	0.600312399720634	0.705757381523447	0.591726394126314	0.406684593468608	0.293244975601687	0.555354210317685	0.674903731808143	0.290208109337524	0.115294031563976	0.694139752708626	0.50626240592176	0.649773075014474	0.289680857662724	0.316283806136796	0.310453941280764	0.473210406691453	0.517280415184848	0.159368770614625	0.634391083229284	0.16456905827057	0.233468851194283	0.251836779073922	0.781929425867193	0.260413220577289	0.401031759159706	0.187785536912291	0.816963547266562	0.161519932180961	0.282656004466132	0.674429469392378	0.367212699528575	0.290171925399057	0.690986751544586	0.28538071573059	0.260413220577289	0.260413220577289	0.758204031938388	0.395247110903794	0.234854755210772	0.816963547266562	0	0.706868745347779	0.154227195555566	0.412308225126127	0.85944866016045
ZB_58	0.756393635299237	0.858046737613082	0.60982389508702	0.518284758029578	0.655326520707507	0.731416038338828	0.603655361604725	0.537607886464912	0.719899742549758	0.118349368262432	0.570047809667302	0.736263736263736	0.58524347966005	0.541578412632812	0.659827048047894	0.606107303475725	0.740665029474041	0.716909159358668	0.462106938095118	0.741478335608474	0.587324574010938	0.571267643967974	0.738065493972289	0.715469910296221	0.42447685678446	0.736967341240207	0.420544960754469	0.70991347228581	0.633170428780739	0.743375048254766	0.312067688720122	0.603655361604725	0.530710585350695	0.720396123570437	0.737563041333187	0.650401642325642	0.591365848913165	0.423200612557427	0.536761792732189	0.587039080108214	0.58743822581712	0.621534138878044	0.603655361604725	0.603655361604725	0.617386786261212	0.639836011952963	0.734051712638577	0.737563041333187	0.706868745347779	0	0.73729694922949	0.545555806877008	0.837222033581185
ZB_59	0.620581988154551	0.825002837441253	0.326706460332571	0.454650739935191	0.800640219397907	0.232249646623899	0.337185304602214	0.43186087504372	0.522156362701429	0.736300949442588	0.627505800176316	0.32786722612909	0.366608991330169	0.478021990748783	0.595380877267347	0.407394463847259	0.0405414850706055	0.725889277251596	0.557514355136464	0.686128039247024	0.363414843176359	0.387256298540513	0.211009357532292	0.393465021949355	0.567388650698242	0.0851941515977925	0.671725998555345	0.145070921106329	0.311744774517556	0.15239219532545	0.766426468578523	0.337185304602214	0.463207072988254	0.060445605672103	0.835963467654328	0.248557537517922	0.357119198011706	0.594915305273935	0.432898567844958	0.363854936105456	0.608203444707241	0.305873850836292	0.337185304602214	0.337185304602214	0.677154776050606	0.270601560708503	0.1354101714623	0.835963467654328	0.154227195555566	0.73729694922949	0	0.473312996407452	0.874038454856889
ZB_62	0.526274944149968	0.737208933945826	0.397074248373293	0.287918470018126	0.62148338720672	0.499739107087675	0.388514944692869	0.298544641667957	0.603108905086919	0.499324933482859	0.539081805176226	0.514657584235494	0.168464666559396	0.304616145086335	0.605671363325831	0.365564371457315	0.480065579168324	0.508773291925466	0.181874274888436	0.543368749774215	0.365985469381912	0.367103944127625	0.485978487266434	0.575489072087502	0.2040813671626	0.495623272494689	0.534708379940163	0.452689210627724	0.311842436446011	0.464916952937555	0.637522156220553	0.388514944692869	0.262623548821651	0.480737291796669	0.68855025617345	0.299098693660648	0.371543108146896	0.4779124367643	0.297411601821505	0.365593288210417	0.731834276641679	0.413398235363177	0.388514944692869	0.388514944692869	0.612254009815013	0.439109898365384	0.475754823029742	0.68855025617345	0.412308225126127	0.545555806877008	0.473312996407452	0	0.81378166402142
ZB_64	0.770852346346685	0.483856287704641	0.812917341810038	0.791512907435901	0.799162106703146	0.88206514638874	0.809959637259527	0.826828590332343	0.736395893319373	0.837705631593856	0.786710573232376	0.874303160653144	0.820035776887555	0.812174097664544	0.760686673916454	0.820793668998738	0.87565339077227	0.655744849753675	0.780133312787987	0.59868493878545	0.802129308556895	0.814070407817967	0.885000064996685	0.861885844283725	0.775373505723195	0.873880413557026	0.640332544081271	0.860908553787602	0.840540885317005	0.89239048195966	0.821682064206603	0.809959637259527	0.817140423983861	0.865934802813395	0.769049257693442	0.832373666072783	0.804067029605583	0.885847300718739	0.799369216817675	0.801992419194512	0.891478598322977	0.818532200098107	0.809959637259527	0.809959637259527	0.862044258598008	0.843398625666339	0.866894623992794	0.769049257693442	0.85944866016045	0.837222033581185	0.874038454856889	0.81378166402142	0
